speaker_id,speaker_id_raw,l1_status,gender,sent_id,sentence_text,repetition,word,onset,offset,duration_ms,wav_path,sentence_index
an,AN,fr,m,FRCORP20,Dis divan trois fois,1,dis,0.48,0.71,230.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp20.wav,13
an,AN,fr,m,FRCORP20,Dis divan trois fois,1,divan,0.71,1.04368,333.68,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp20.wav,13
an,AN,fr,m,FRCORP20,Dis divan trois fois,1,trois,1.04368,1.24,196.32,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp20.wav,13
an,AN,fr,m,FRCORP20,Dis divan trois fois,1,fois,1.24,1.5342,294.2,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp20.wav,13
an,AN,fr,m,FRCORP21,Dis hier trois fois,1,dis,0.34,0.55558,215.58,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp21.wav,14
an,AN,fr,m,FRCORP21,Dis hier trois fois,1,hier,0.55558,0.94,384.42,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp21.wav,14
an,AN,fr,m,FRCORP21,Dis hier trois fois,1,trois,0.94,1.12161,181.61,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp21.wav,14
an,AN,fr,m,FRCORP21,Dis hier trois fois,1,fois,1.12161,1.39994,278.33,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp21.wav,14
an,AN,fr,m,FRCORP22,Dis pour Gabriel trois fois,1,dis,0.34759,0.54,192.41,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp22.wav,15
an,AN,fr,m,FRCORP22,Dis pour Gabriel trois fois,1,pourgabriel,0.54,1.2,660.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp22.wav,15
an,AN,fr,m,FRCORP22,Dis pour Gabriel trois fois,1,trois,1.2,1.4,200.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp22.wav,15
an,AN,fr,m,FRCORP22,Dis pour Gabriel trois fois,1,fois,1.4,1.69,290.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp22.wav,15
an,AN,fr,m,FRCORP23,Dis sérieux trois fois,2,dis,0.36,0.56014,200.14,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp23.wav,16
an,AN,fr,m,FRCORP23,Dis sérieux trois fois,2,sérieux,0.56014,0.90743,347.29,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp23.wav,16
an,AN,fr,m,FRCORP23,Dis sérieux trois fois,2,trois,0.90743,1.11697,209.54,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp23.wav,16
an,AN,fr,m,FRCORP23,Dis sérieux trois fois,2,fois,1.11697,1.4,283.03,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp23.wav,16
an,AN,fr,m,FRCORP24,la roue sur la rue roule ; la rue sous la roue reste,1,la,0.64,0.78,140.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp24.wav,17
an,AN,fr,m,FRCORP24,la roue sur la rue roule ; la rue sous la roue reste,1,roue,0.78,0.98,200.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp24.wav,17
an,AN,fr,m,FRCORP24,la roue sur la rue roule ; la rue sous la roue reste,1,sur,0.98,1.19393,213.93,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp24.wav,17
an,AN,fr,m,FRCORP24,la roue sur la rue roule ; la rue sous la roue reste,1,la,1.19393,1.32,126.07,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp24.wav,17
an,AN,fr,m,FRCORP24,la roue sur la rue roule ; la rue sous la roue reste,1,rue,1.32,1.47,150.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp24.wav,17
an,AN,fr,m,FRCORP24,la roue sur la rue roule ; la rue sous la roue reste,1,roule,1.47,1.9,430.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp24.wav,17
an,AN,fr,m,FRCORP24,la roue sur la rue roule ; la rue sous la roue reste,1,la,1.93,2.14,210.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp24.wav,17
an,AN,fr,m,FRCORP24,la roue sur la rue roule ; la rue sous la roue reste,1,rue,2.14,2.33,190.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp24.wav,17
an,AN,fr,m,FRCORP24,la roue sur la rue roule ; la rue sous la roue reste,1,sousr,2.33,2.66,330.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp24.wav,17
an,AN,fr,m,FRCORP24,la roue sur la rue roule ; la rue sous la roue reste,1,sous,2.79685,3.02,223.15,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp24.wav,17
an,AN,fr,m,FRCORP24,la roue sur la rue roule ; la rue sous la roue reste,1,la,3.02,3.17,150.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp24.wav,17
an,AN,fr,m,FRCORP24,la roue sur la rue roule ; la rue sous la roue reste,1,roue,3.17,3.34,170.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp24.wav,17
an,AN,fr,m,FRCORP24,la roue sur la rue roule ; la rue sous la roue reste,1,reste,3.34,3.81,470.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp24.wav,17
an,AN,fr,m,FRCORP25,Dis pas ceux trois fois,3,dis,0.43,0.65026,220.26,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp25.wav,18
an,AN,fr,m,FRCORP25,Dis pas ceux trois fois,3,pasceux,0.65026,0.96161,311.35,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp25.wav,18
an,AN,fr,m,FRCORP25,Dis pas ceux trois fois,3,trois,0.96161,1.16,198.39,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp25.wav,18
an,AN,fr,m,FRCORP25,Dis pas ceux trois fois,3,fois,1.16,1.45764,297.64,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp25.wav,18
an,AN,fr,m,FRCORP26,Dis cache-cache trois fois,2,dis,0.29,0.5,210.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp26.wav,19
an,AN,fr,m,FRCORP26,Dis cache-cache trois fois,2,cachecache,0.5,0.929,429.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp26.wav,19
an,AN,fr,m,FRCORP26,Dis cache-cache trois fois,2,trois,0.929,1.11,181.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp26.wav,19
an,AN,fr,m,FRCORP26,Dis cache-cache trois fois,2,fois,1.11,1.39337,283.37,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp26.wav,19
an,AN,fr,m,FRCORP27,Dis louche trois fois,2,dis,0.41,0.64348,233.48,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp27.wav,20
an,AN,fr,m,FRCORP27,Dis louche trois fois,2,louche,0.64348,0.88594,242.46,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp27.wav,20
an,AN,fr,m,FRCORP27,Dis louche trois fois,2,trois,0.88594,1.07,184.06,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp27.wav,20
an,AN,fr,m,FRCORP27,Dis louche trois fois,2,fois,1.07,1.37682,306.82,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp27.wav,20
an,AN,fr,m,FRCORP28,Dis j'en chie trois fois,3,dis,0.46,0.68994,229.94,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp28.wav,21
an,AN,fr,m,FRCORP28,Dis j'en chie trois fois,3,j'enchie,0.68994,1.04,350.06,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp28.wav,21
an,AN,fr,m,FRCORP28,Dis j'en chie trois fois,3,trois,1.04,1.25,210.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp28.wav,21
an,AN,fr,m,FRCORP28,Dis j'en chie trois fois,3,fois,1.25,1.51416,264.16,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp28.wav,21
an,AN,fr,m,FRCORP29,Dis divan trois fois,2,dis,0.46,0.65,190.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp29.wav,22
an,AN,fr,m,FRCORP29,Dis divan trois fois,2,divan,0.65,0.98,330.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp29.wav,22
an,AN,fr,m,FRCORP29,Dis divan trois fois,2,trois,0.98,1.18,200.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp29.wav,22
an,AN,fr,m,FRCORP29,Dis divan trois fois,2,fois,1.18,1.47255,292.55,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp29.wav,22
an,AN,fr,m,FRCORP3,Dis cache-cache trois fois,3,dis,0.47257,0.69,217.43,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp3.wav,23
an,AN,fr,m,FRCORP3,Dis cache-cache trois fois,3,cachecache,0.69,1.1207,430.7,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp3.wav,23
an,AN,fr,m,FRCORP3,Dis cache-cache trois fois,3,trois,1.1207,1.32,199.3,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp3.wav,23
an,AN,fr,m,FRCORP3,Dis cache-cache trois fois,3,fois,1.32,1.62,300.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp3.wav,23
an,AN,fr,m,FRCORP30,Dis hier trois fois,2,dis,0.42,0.70415,284.15,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp30.wav,24
an,AN,fr,m,FRCORP30,Dis hier trois fois,2,hier,0.70415,1.03,325.85,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp30.wav,24
an,AN,fr,m,FRCORP30,Dis hier trois fois,2,trois,1.03,1.22,190.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp30.wav,24
an,AN,fr,m,FRCORP30,Dis hier trois fois,2,fois,1.22,1.50198,281.98,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp30.wav,24
an,AN,fr,m,FRCORP31,Dis sérieux trois fois,3,dis,0.43,0.62,190.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp31.wav,25
an,AN,fr,m,FRCORP31,Dis sérieux trois fois,3,sérieux,0.62,0.98815,368.15,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp31.wav,25
an,AN,fr,m,FRCORP31,Dis sérieux trois fois,3,trois,0.98815,1.19,201.85,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp31.wav,25
an,AN,fr,m,FRCORP31,Dis sérieux trois fois,3,fois,1.19,1.46368,273.68,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp31.wav,25
an,AN,fr,m,FRCORP32,Dis tsarine trois fois,3,dis,0.39,0.5658,175.8,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp32.wav,26
an,AN,fr,m,FRCORP32,Dis tsarine trois fois,3,tsarine,0.5658,0.94061,374.81,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp32.wav,26
an,AN,fr,m,FRCORP32,Dis tsarine trois fois,3,trois,0.94061,1.13688,196.27,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp32.wav,26
an,AN,fr,m,FRCORP32,Dis tsarine trois fois,3,fois,1.13688,1.40786,270.98,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp32.wav,26
an,AN,fr,m,FRCORP33,Dis pour Gabriel trois fois,2,dis,0.48,0.67,190.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp33.wav,27
an,AN,fr,m,FRCORP33,Dis pour Gabriel trois fois,2,pourgabriel,0.67,1.31,640.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp33.wav,27
an,AN,fr,m,FRCORP33,Dis pour Gabriel trois fois,2,trois,1.31,1.52,210.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp33.wav,27
an,AN,fr,m,FRCORP33,Dis pour Gabriel trois fois,2,fois,1.52,1.81,290.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp33.wav,27
an,AN,fr,m,FRCORP34,Dis tulle trois fois,2,dis,0.45,0.67,220.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp34.wav,28
an,AN,fr,m,FRCORP34,Dis tulle trois fois,2,tulle,0.67,0.89,220.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp34.wav,28
an,AN,fr,m,FRCORP34,Dis tulle trois fois,2,trois,0.89,1.11,220.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp34.wav,28
an,AN,fr,m,FRCORP34,Dis tulle trois fois,2,fois,1.11,1.39812,288.12,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp34.wav,28
an,AN,fr,m,FRCORP35,Dis garage trois fois,2,dis,0.55,0.77,220.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp35.wav,29
an,AN,fr,m,FRCORP35,Dis garage trois fois,2,garage,0.77,1.17,400.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp35.wav,29
an,AN,fr,m,FRCORP35,Dis garage trois fois,2,trois,1.17,1.35871,188.71,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp35.wav,29
an,AN,fr,m,FRCORP35,Dis garage trois fois,2,fois,1.35871,1.63674,278.03,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp35.wav,29
an,AN,fr,m,FRCORP36,Dis juxtaposer trois fois,2,dis,0.4,0.58,180.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp36.wav,30
an,AN,fr,m,FRCORP36,Dis juxtaposer trois fois,2,juxtaposer,0.58,1.23,650.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp36.wav,30
an,AN,fr,m,FRCORP36,Dis juxtaposer trois fois,2,trois,1.23,1.44896,218.96,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp36.wav,30
an,AN,fr,m,FRCORP36,Dis juxtaposer trois fois,2,fois,1.44896,1.7352,286.24,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp36.wav,30
an,AN,fr,m,FRCORP37,la roue sur la rue roule ; la rue sous la roue reste,2,la,0.46,0.61,150.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp37.wav,31
an,AN,fr,m,FRCORP37,la roue sur la rue roule ; la rue sous la roue reste,2,roue,0.61,0.83,220.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp37.wav,31
an,AN,fr,m,FRCORP37,la roue sur la rue roule ; la rue sous la roue reste,2,sur,0.83,1.04,210.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp37.wav,31
an,AN,fr,m,FRCORP37,la roue sur la rue roule ; la rue sous la roue reste,2,la,1.04,1.18,140.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp37.wav,31
an,AN,fr,m,FRCORP37,la roue sur la rue roule ; la rue sous la roue reste,2,rue,1.18,1.33,150.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp37.wav,31
an,AN,fr,m,FRCORP37,la roue sur la rue roule ; la rue sous la roue reste,2,roule,1.33,1.73,400.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp37.wav,31
an,AN,fr,m,FRCORP37,la roue sur la rue roule ; la rue sous la roue reste,2,la,2.1,2.26,160.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp37.wav,31
an,AN,fr,m,FRCORP37,la roue sur la rue roule ; la rue sous la roue reste,2,rue,2.26,2.43,170.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp37.wav,31
an,AN,fr,m,FRCORP37,la roue sur la rue roule ; la rue sous la roue reste,2,sous,2.43,2.61,180.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp37.wav,31
an,AN,fr,m,FRCORP37,la roue sur la rue roule ; la rue sous la roue reste,2,la,2.61,2.72,110.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp37.wav,31
an,AN,fr,m,FRCORP37,la roue sur la rue roule ; la rue sous la roue reste,2,roue,2.72,2.91,190.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp37.wav,31
an,AN,fr,m,FRCORP37,la roue sur la rue roule ; la rue sous la roue reste,2,reste,2.91,3.2687,358.7,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp37.wav,31
an,AN,fr,m,FRCORP38,Dis sérieux trois fois,4,dis,0.47,0.7,230.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp38.wav,32
an,AN,fr,m,FRCORP38,Dis sérieux trois fois,4,sérieux,0.7,1.08578,385.78,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp38.wav,32
an,AN,fr,m,FRCORP38,Dis sérieux trois fois,4,trois,1.08578,1.29988,214.1,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp38.wav,32
an,AN,fr,m,FRCORP38,Dis sérieux trois fois,4,fois,1.29988,1.6,300.12,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp38.wav,32
an,AN,fr,m,FRCORP39,Dis pas ceux trois fois,4,dis,0.39,0.58,190.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp39.wav,33
an,AN,fr,m,FRCORP39,Dis pas ceux trois fois,4,pasceux,0.58,0.93729,357.29,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp39.wav,33
an,AN,fr,m,FRCORP39,Dis pas ceux trois fois,4,trois,0.93729,1.13771,200.42,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp39.wav,33
an,AN,fr,m,FRCORP39,Dis pas ceux trois fois,4,fois,1.13771,1.42,282.29,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp39.wav,33
an,AN,fr,m,FRCORP4,Dis hier trois fois,3,dis,0.39075,0.70807,317.32,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp4.wav,34
an,AN,fr,m,FRCORP4,Dis hier trois fois,3,hier,0.70807,1.0137,305.63,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp4.wav,34
an,AN,fr,m,FRCORP4,Dis hier trois fois,3,trois,1.0137,1.20621,192.51,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp4.wav,34
an,AN,fr,m,FRCORP4,Dis hier trois fois,3,fois,1.20621,1.51,303.79,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp4.wav,34
an,AN,fr,m,FRCORP40,Dis louche trois fois,3,dis,0.48905,0.72911,240.06,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp40.wav,35
an,AN,fr,m,FRCORP40,Dis louche trois fois,3,louche,0.72911,0.96277,233.66,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp40.wav,35
an,AN,fr,m,FRCORP40,Dis louche trois fois,3,trois,0.96277,1.16,197.23,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp40.wav,35
an,AN,fr,m,FRCORP40,Dis louche trois fois,3,fois,1.16,1.43717,277.17,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp40.wav,35
an,AN,fr,m,FRCORP41,Dis cache-cache trois fois,4,dis,0.35434,0.58,225.66,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp41.wav,36
an,AN,fr,m,FRCORP41,Dis cache-cache trois fois,4,cachecache,0.58,1.02018,440.18,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp41.wav,36
an,AN,fr,m,FRCORP41,Dis cache-cache trois fois,4,trois,1.02018,1.21,189.82,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp41.wav,36
an,AN,fr,m,FRCORP41,Dis cache-cache trois fois,4,fois,1.21,1.4737,263.7,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp41.wav,36
an,AN,fr,m,FRCORP42,la roue sur la rue roule ; la rue sous la roue reste,3,la,0.46,0.61,150.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp42.wav,37
an,AN,fr,m,FRCORP42,la roue sur la rue roule ; la rue sous la roue reste,3,roue,0.61,0.83,220.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp42.wav,37
an,AN,fr,m,FRCORP42,la roue sur la rue roule ; la rue sous la roue reste,3,sur,0.83,1.03,200.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp42.wav,37
an,AN,fr,m,FRCORP42,la roue sur la rue roule ; la rue sous la roue reste,3,la,1.03,1.16,130.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp42.wav,37
an,AN,fr,m,FRCORP42,la roue sur la rue roule ; la rue sous la roue reste,3,rue,1.16,1.32,160.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp42.wav,37
an,AN,fr,m,FRCORP42,la roue sur la rue roule ; la rue sous la roue reste,3,roule,1.32,1.72,400.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp42.wav,37
an,AN,fr,m,FRCORP42,la roue sur la rue roule ; la rue sous la roue reste,3,la,1.85,2.01,160.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp42.wav,37
an,AN,fr,m,FRCORP42,la roue sur la rue roule ; la rue sous la roue reste,3,rue,2.01,2.18,170.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp42.wav,37
an,AN,fr,m,FRCORP42,la roue sur la rue roule ; la rue sous la roue reste,3,sous,2.18,2.36,180.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp42.wav,37
an,AN,fr,m,FRCORP42,la roue sur la rue roule ; la rue sous la roue reste,3,la,2.36,2.48,120.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp42.wav,37
an,AN,fr,m,FRCORP42,la roue sur la rue roule ; la rue sous la roue reste,3,roue,2.48,2.66,180.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp42.wav,37
